"league","day","team1","team2","venue","time","geoLat","geoLng","club1","club2","club3","club4","num_offs","toplev1","toplev2","cupmode","whprosp","offownc","lirest","nwh","id"
2,44,33,36,20,9,48.747554379334,10.8111351771884,33,-1,36,-1,4,0,1,0,0,0,0,1,249
3,44,57,42,2,9,50.8612331522366,7.41876957243617,57,-1,42,-1,4,0,0,0,0,0,1,1,250
4,44,68,66,5,15,47.9150157879536,8.84232013152405,68,-1,66,-1,4,0,0,0,1,0,2,1,251
4,44,69,63,20,15,48.747554379334,10.8111351771884,69,-1,63,-1,4,0,0,0,1,0,2,1,252
4,44,65,79,2,13,50.8612331522366,7.41876957243617,65,-1,79,-1,4,0,0,0,1,0,2,1,253
1,45,7,18,2,9,50.8612331522366,7.41876957243617,7,-1,18,-1,4,1,0,0,0,0,0,1,254
2,45,37,33,9,11,48.8610632311005,7.86509514898813,37,-1,33,-1,4,0,1,0,0,0,0,1,255
4,45,67,73,9,11,48.8610632311005,7.86509514898813,67,-1,73,-1,4,0,0,0,1,0,2,1,256
4,45,62,70,10,13,47.8013722573758,10.5619020441663,62,-1,70,-1,4,0,0,0,1,0,2,1,257
5,45,95,81,7,9,50.82125369216,9.17796205516343,95,-1,81,-1,4,0,0,0,1,1,2,1,258
5,45,83,99,18,11,48.4180043900421,8.86424676230422,83,-1,99,-1,4,0,0,0,1,1,2,1,259
5,45,84,97,16,11,48.5745993583116,8.53570197691893,84,-1,97,-1,4,0,0,0,1,1,2,1,260
1,46,9,12,10,9,47.8013722573758,10.5619020441663,9,-1,12,-1,4,1,0,0,0,0,0,1,261
2,46,39,24,18,9,48.4180043900421,8.86424676230422,39,-1,24,-1,4,0,1,0,0,0,0,1,262
3,46,51,43,19,17,49.4698982102895,11.1296131485427,51,-1,43,-1,4,0,0,0,0,0,1,1,263
3,46,53,55,8,11,47.8510063126308,9.7398275614193,53,-1,55,-1,4,0,0,0,0,0,1,1,264
4,46,77,64,7,13,50.82125369216,9.17796205516343,77,-1,64,-1,4,0,0,0,1,0,2,1,265
1,47,14,17,4,15,52.0754287754748,9.38527900350286,14,-1,17,-1,4,1,0,0,0,0,0,1,266
3,47,52,49,10,15,47.8013722573758,10.5619020441663,52,-1,49,-1,4,0,0,0,0,0,1,1,267
3,47,55,41,5,17,47.9150157879536,8.84232013152405,55,-1,41,-1,4,0,0,0,0,0,1,1,268
3,47,45,46,15,13,49.507217098023,9.66759427369931,45,-1,46,-1,4,0,0,0,0,0,1,1,269
3,47,48,47,4,11,52.0754287754748,9.38527900350286,48,-1,47,-1,4,0,0,0,0,0,1,1,270
3,47,44,56,14,13,49.6928568244862,9.45389485792337,44,-1,56,-1,4,0,0,0,0,0,1,1,271
3,48,48,44,4,17,52.0754287754748,9.38527900350286,48,-1,44,-1,4,0,0,0,0,0,1,1,272
4,48,62,67,10,17,47.8013722573758,10.5619020441663,62,-1,67,-1,4,0,0,0,1,0,2,1,273
5,48,87,85,12,15,49.5174885371837,8.47707451517221,87,-1,85,-1,4,0,0,0,1,1,2,1,274
5,48,95,86,7,11,50.82125369216,9.17796205516343,95,-1,86,-1,4,0,0,0,1,1,2,1,275
2,49,40,30,8,15,47.8510063126308,9.7398275614193,40,-1,30,-1,4,0,1,0,0,0,0,1,276
3,49,55,47,5,15,47.9150157879536,8.84232013152405,55,-1,47,-1,4,0,0,0,0,0,1,1,277
3,49,53,50,8,9,47.8510063126308,9.7398275614193,53,-1,50,-1,4,0,0,0,0,0,1,1,278
5,49,92,83,10,13,47.8013722573758,10.5619020441663,92,-1,83,-1,4,0,0,0,1,1,2,1,279
5,49,98,95,19,11,49.4698982102895,11.1296131485427,98,-1,95,-1,4,0,0,0,1,1,2,1,280
5,49,100,84,15,13,49.507217098023,9.66759427369931,100,-1,84,-1,4,0,0,0,1,1,2,1,281
2,50,35,38,3,11,50.3548921332432,7.863484395243,35,-1,38,-1,4,0,1,0,0,0,0,1,282
2,50,40,27,8,13,47.8510063126308,9.7398275614193,40,-1,27,-1,4,0,1,0,0,0,0,1,283
3,50,56,54,20,17,48.747554379334,10.8111351771884,56,-1,54,-1,4,0,0,0,0,0,1,1,284
3,50,41,51,13,9,50.6422743766702,10.0930422406515,41,-1,51,-1,4,0,0,0,0,0,1,1,285
3,50,49,52,18,15,48.4180043900421,8.86424676230422,49,-1,52,-1,4,0,0,0,0,0,1,1,286
4,50,71,72,11,13,51.9564012296025,9.24222147838352,71,-1,72,-1,4,0,0,0,1,0,2,1,287
